id	filename	md5	size	state
95090c2a-e087-40dc-9801-4f0de1481944	TCGA-78-8662-01Z-00-DX1.754A4C57-B5FA-4077-99E4-F6EFA6459410.svs	c56c61d01e20e6be9a9bb9450172a8fd	1783142011	released
e72e1adc-f9c1-4338-bf4c-8f2c4e6bdeb2	TCGA-78-8662-01A-01-BS1.2681409e-d406-4adb-8fed-45ae60682a9f.svs	14ddff76ff8e29f8059b3cae434a0357	190069009	released
ff898a97-e3bc-4574-b6ef-faa7fab548ee	nationwidechildrens.org_biospecimen.TCGA-64-5779.xml	c7601fff564aef688bafc400ec6b3b4e	69438	released
6aace80b-5196-42ed-80de-b40c0db63581	TCGA-78-8640-11A-01-TS1.8540fc90-8746-4818-b658-fade11a838ca.svs	429da0c4f9238eefc8e7a1536d34c403	155370345	released
69b5b476-9c48-46fa-ab6d-f9f6512a0ca6	TCGA-64-5779-01Z-00-DX1.B3268447-DCE0-4927-B5A9-EC4D61E9B17D.svs	68844021b711a415e1fa2f0217271072	1164566593	released
21f5e6b3-302b-486b-a4fe-6654a78265e1	nationwidechildrens.org_biospecimen.TCGA-78-8640.xml	5948239ab018e1f051d2179552f8cbb2	68282	released
5792ced0-031a-4499-a336-7e37b6d87801	nationwidechildrens.org_ssf.TCGA-75-5146.xml	8805d81d9d59aaf5eee2eff1c0dadbd3	15668	released
465ed5bc-b7a1-4035-8592-4636d6d0a61a	TCGA-75-5146-01A-01-TS1.8da9013b-65b3-4378-b6f8-b8dfe123ce28.svs	e5a60deb1ee77a94dd66ffbacce85ea4	34487871	released
5f005b7d-75f4-4ad4-906f-ff3d711103e8	TCGA-75-5146-01A-01-BS1.aa8037ba-7da7-48fe-b287-def64abe78e6.svs	6486d3c4149679b09f6bb5763be3bdb6	64774859	released
8ca62aa6-c950-416a-a740-8936407e8b07	nationwidechildrens.org_ssf.TCGA-64-1680.xml	4d1f8353b4aa605e0e4ee73cd8ba20db	15741	released
021cae56-40dd-4526-858c-4ad44cff9b68	TCGA-75-5125-01A-01-BS1.bb805249-b66f-42ae-9656-12e3b81105a9.svs	a40f2ea473d7f0fcdc6aab548dce27d7	191837103	released
d724f4e6-7fe8-4693-951e-cef10a2864e3	nationwidechildrens.org_ssf.TCGA-75-5125.xml	838752ecdffbbb1982770decdbd5f5eb	15674	released
70550f76-b8df-4af5-a61d-5fa173a13228	nationwidechildrens.org_biospecimen.TCGA-97-7546.xml	08649971e9af6d624a2d877bf33f7909	56752	released
4e98243c-03e9-4a5f-8c8e-befa318d5bd4	TCGA-55-7911-11A-01-TS1.a095ee17-993e-42a4-b1aa-bf44204029fc.svs	2f0a7bc487a3cc2affdd0dcd63f40899	133360811	released
3f5770d5-d7b1-44f7-9569-985c61b01495	nationwidechildrens.org_ssf.TCGA-44-6144.xml	b03cbc5ba70c9f3f8e4b788adb68d049	19093	released
d230a1d2-5817-405a-995f-ee2453e49d17	TCGA-44-5644-11A-01-TS1.4f637eaa-ae65-410a-92ef-cda165f6f9d4.svs	5febbea1d91f4e6d39c4967a06c9f5a6	126126295	released
1c39f64e-c21c-4e9f-ade1-11a8df0d4635	TCGA-L4-A4E6-01Z-00-DX1.1B537DE0-2CE3-4B90-9ED3-71F1F8747EE9.svs	f23d18185ea98cc7ffadffdbfef7cfac	873024571	released
98276382-f6a4-46ac-a492-08b4fe2d92da	nationwidechildrens.org_ssf.TCGA-55-8512.xml	1def86c220688aa7a0c8d87fd153c7ff	18059	released
3f6fe739-90d7-4ea2-b46b-8209de2108e5	TCGA-44-5643-01Z-00-DX1.83fb7631-0ecb-4473-bfb2-c8daa2f87d35.svs	bcca6a61d3832435b2e27f42d4691d52	324158083	released
a7526800-5bde-4e3f-8561-509a4608a574	nationwidechildrens.org_ssf.TCGA-75-6212.xml	59a7942627d4a2cc154c46159acce228	15658	released
6647159e-a041-4aea-a769-ae4893d111f6	nationwidechildrens.org_ssf.TCGA-86-8279.xml	633d259ffdf2111d2df6008890a8d600	14923	released
8408c9f5-4615-442f-8d6e-cd3b6713082b	TCGA-75-6212-01A-01-BS1.c95f81b0-7f24-43e2-afe3-3d70177ed0cf.svs	9c2f6861375baec36a475154bc45d2c7	251989173	released
36ccfaad-1c2e-4d58-9232-02a40d7cb474	TCGA-75-6212-01A-01-TS1.90cbf8ac-2c1a-4756-ad92-85306747cedc.svs	18430a7ec22ce6320c850f45bd5db74d	147653845	released
ee92e462-fcbf-4d88-9ad7-af831b5d383d	TCGA-86-8279-01A-01-BS1.fc1b4518-c751-49cb-a782-e8c684fb0917.svs	5d7c5a18ef253a84f7e7175753be9f35	245219475	released
e27e597b-6227-48f8-b5b1-1241da492de4	TCGA-86-8279-01A-01-TS1.6344f01b-f8a4-4d9f-af7f-351a0c62fa7e.svs	c99a41e2760a9960a8f12464c58006ae	301942881	released
3bbf7cf7-a805-450b-aba3-4dd9bcc847c4	TCGA-55-6987-01Z-00-DX1.0c52b721-2209-4818-af8f-b22d37e6e81e.svs	68567fbf0323876b5bd56bf821e794e7	51536079	released
7255a864-f93e-4207-b3dd-9d372b7672ca	TCGA-55-6987-11A-01-TS1.a5c77ade-0b1a-48a4-a407-25f2bf735010.svs	3222c20fe976b1a6c83a621d0a7079ba	40008209	released
0221a3c2-a9f1-427f-9179-a4e27b1c7571	nationwidechildrens.org_biospecimen.TCGA-L9-A5IP.xml	924782782dfb24392662aaabef1312ed	57289	released
8f1bcbce-4e01-4fcb-81d8-3dd587be146b	TCGA-L9-A5IP-01A-02-TS2.743D3551-6030-4B87-AF56-0B8222F8C63F.svs	4202174b117c7293938415f1bccdd714	103358423	released
25f7f0ae-b8ce-473b-8854-7551218d356a	TCGA-38-A44F-01A-01-TSA.48E36C45-F2C3-4BE6-84F5-F65FF6AA4962.svs	7b7dca3f1283b0e0324b8e85307825c7	136725747	released
93f6e211-8cfa-43a7-9a55-c359d97ad444	nationwidechildrens.org_ssf.TCGA-L9-A5IP.xml	2c0f04575b326275fc544aa5b20f7099	14931	released
07a01723-ed43-4e5e-b3ed-6029c78e49c9	nationwidechildrens.org_biospecimen.TCGA-38-A44F.xml	a4d2ca066822523be30825bd1afa6e04	68691	released
63b31284-f86a-43d8-8bca-7605df69b6ac	TCGA-55-8299-01A-01-TS1.19326c88-bb48-4d19-a135-ce0e8197fd2c.svs	9c0612f930e66460485c174fb46999c2	45946335	released
6a99829f-58bd-48da-9ebb-1fa4cdd28454	nationwidechildrens.org_ssf.TCGA-91-6835.xml	60eb38425a78b57cb2d15bff917fed11	15742	released
8353ff1b-134e-4a87-8dbd-b267952de519	nationwidechildrens.org_biospecimen.TCGA-55-8299.xml	4afdd72a02336272b5402d9e421f172a	76252	released
d5e35e61-08d5-40e9-a151-aa504c5d8f2c	nationwidechildrens.org_biospecimen.TCGA-91-6835.xml	faaa08f3a3416f6e78e75ff752938391	80566	released
a298754e-7413-4bb0-a8df-55175b90175d	nationwidechildrens.org_biospecimen.TCGA-75-6211.xml	bb4fd9a0e7d9212d61561fd080736619	64588	released
151f3357-d00e-4327-aeae-138ff8cafb2f	TCGA-50-5066-02A-01-TS1.8ce41882-d92c-435c-9b38-e8fff999774a.svs	7d51ca2e40ba7ef7bce854adb910637a	276280395	released
af610dba-2a02-4e08-a20f-879b9973dbf6	nationwidechildrens.org_biospecimen.TCGA-38-7271.xml	d69a2340ba47a966c3d92dc740dc94b8	62825	released
97910099-5140-4b2a-8e72-6d7c5ab9176a	TCGA-55-7914-11A-01-TS1.7f4923c1-e4de-47b2-a184-afd5b7cbaeee.svs	385c32e43ac1b0f5430bf9a8b240a0dc	55114709	released
bac86684-bee4-44e2-97bf-3533c3cc3bdc	TCGA-55-1595-01A-01-TS1.33f012e1-59d7-468c-bd99-ed1b1779858b.svs	26b8075ed8e7d65012c7fc5ff19bfa54	39152677	released
c5f14f2b-28a3-4d96-86b9-22db98309a4b	TCGA-55-1595-11A-01-TS1.4e244253-a34c-407c-a67c-4e681feaa673.svs	5ed4f9738c1a91ddfbc3e89953d6e4a2	92655889	released
09acdcf2-f634-452f-b78b-975128e7d14b	TCGA-93-8067-01Z-00-DX1.325d0cd5-9bb5-4f51-a197-75d3c3d19aaf.svs	9b8591597a92c83e63919b302c61f2d5	1312234591	released
62e2b2e1-b422-4caf-b84f-6f58a2125129	nationwidechildrens.org_ssf.TCGA-55-1595.xml	a02463b1b251fd95b494a27fe581cb6d	15809	released
2fe585b0-ca89-4ff5-a3eb-390e909953bc	TCGA-05-4418-01A-01-BS1.929cb56b-2bb8-4698-9bde-9073c3dbe831.svs	2a9ee10c10beaa40d10c8e5f9b22344a	160248263	released
62e98ea1-ff2c-402d-acb7-604ae5648ca0	genome.wustl.edu_biospecimen_protocol_luad.txt	dc9484906d9f82a3b15d48a0fd86e058	23123	released
0194c498-3aa7-461a-8caf-c78b81b0e0a2	TCGA-49-6745-01A-01-BS1.a41e5347-9c8d-4003-a48a-43cd9bfb9dcc.svs	4d6394a36b94c13a2b0136edf34d010b	49685531	released
1594e67e-1d86-4456-aed8-7345c2dfb101	TCGA-55-1594-01A-01-TS1.20b8b9ff-6239-455f-92d5-8ef50672340a.svs	351d674498189c64b8f848d83704983a	213980399	released
64884887-c28a-42e5-95c4-678424848578	TCGA-44-6147-11A-02-TS2.8E142081-7AA9-4B36-BBA2-A4616292B45A.svs	c98096a8338c4f6e109c219b60dd6a55	21051788	released
f31dcb94-5459-4d3b-9c35-9ffd7f76e24e	TCGA-50-6597-01A-01-BS1.3e4e3440-5a91-404c-a98a-920ec36b179d.svs	f853ec0a02a31a8c5d57f6ac49624323	180006277	released
36c032fc-a9b0-45fb-afaf-4356970a67ca	TCGA-44-6147-01A-03-TS3.3E53A461-CB2B-40A0-9710-E342C30C37F3.svs	8cb6ebfe52885f9870639ec82ca6709d	326438786	released
ee39440c-1edf-418a-96c0-ce638fb1d11d	TCGA-73-4670-01A-01-TS1.3a37c541-d9b6-4a33-9249-34bb1efec740.svs	b2ecf8d3fc9429d754be7ad7e0a36908	37264347	released
0edfc16d-25cc-403d-8862-38ec9c90060a	TCGA-50-6597-01Z-00-DX1.ec7fc0b2-78a1-4384-bddd-e89f02ee5eb6.svs	14d5b3a89973ad3657085ee54d6147dc	673154131	released
37b6d8df-4a8a-4932-aecc-2567c4a2070a	TCGA-44-6147-01B-06-BS6.74FAC41A-3A9C-4821-9BB9-63985D835F30.svs	c080905bebab33fe34f93db44032023d	89433343	released
becc4268-f07a-425c-a95b-a278a2adc000	TCGA-73-4670-11A-01-BS1.1099bd0c-dead-4ae6-b474-d9e849895914.svs	3172e9bc8abf26aa4a79f2ba1cde08b8	30756209	released
fb04acf9-524e-4bef-87c2-bf5a71713557	genome.wustl.edu_biospecimen_sample_luad.txt	d3632dac7e90ac462ea954f6f9841d84	47403	released
3ab6907b-1b81-461d-825f-57837ba23799	nationwidechildrens.org_biospecimen.TCGA-44-6776.xml	704785bce8c446cd9deed752d81c96a1	101791	released
027dc0b4-6efd-4eca-818e-0db3753015ff	TCGA-44-7661-01A-01-TS1.14c225d1-8485-42d1-aaa7-363ee9d26887.svs	c8a82132855fc4d17ddd11b3026373a8	263818907	released
33612e58-d10e-4d78-ac9d-866a065788ed	nationwidechildrens.org_biospecimen.TCGA-44-6147.xml	78bebd393b8e885f38be28b864eb1c7a	226171	released
f25f059b-43de-4f45-8cde-935f3fddfcd8	TCGA-44-6776-11A-01-TS1.699a84f4-0579-43e3-b3cd-434e6fd27071.svs	56d5643af5b4ebd70c5a86ad79e06fb1	220779565	released
65b1d382-2b58-4d82-8acd-83a10bf620fa	TCGA-44-6147-11A-01-TS1.26eb9ae5-6c07-4c2c-ad4c-30ce3c75cd5f.svs	ab31acadfb1e23d37da720a5dbff2fd4	114349893	released
63b4672b-7417-431d-9f5d-110ae7bbb25d	TCGA-44-6776-01Z-00-DX1.551e200f-5f40-4b95-8b2f-7c6000a21be0.svs	d5292354b19a5e60bab536f1e1cf863d	384847619	released
4c728fdf-ab2e-453f-9afd-de137933c19a	nationwidechildrens.org_biospecimen.TCGA-05-4384.xml	332d145594098bf4b060ed68668393eb	64370	released
62c7ce31-d929-49b1-bc11-d5d2561f474c	nationwidechildrens.org_ssf.TCGA-44-6776.xml	2cc1f9cf9d1d0748a3d1d19021db1e59	19037	released
d705509b-be55-4244-892f-ba74421f6e56	TCGA-05-4384-01A-01-TS1.e4d430ce-bc0e-4446-8a7a-bb831e1285ac.svs	61fc5d64f514fa3ea23e34d53663bd5d	96283271	released
3be427e3-096b-4199-b4c7-3ee1b5d73882	TCGA-44-6147-01B-05-BS5.B838E2DC-8869-4C72-9F1D-A066FF307579.svs	d80d1a3f82e4392479f376aecdde2c32	125862331	released
4c253b04-17e9-4c40-8b83-f08f4761f99a	TCGA-44-2659-01A-01-TS1.aa08e4c2-8d1c-4662-a07e-475a24b082b5.svs	32afd002c621c7698752185cbdbe554c	91547619	released
42f51799-6ea6-4441-8110-7b4739d6fb08	TCGA-44-6147-01A-01-TS1.3abeedc6-cb8c-45da-8054-c8cd7a4f4346.svs	ea275c9cf6ec18decb8c6eaeb772ce75	77517073	released
976e7edb-49c5-444f-a412-bb879b704ffe	nationwidechildrens.org_ssf.TCGA-80-5607.xml	d6f7e49a3d4c87c6766d44f283947135	15592	released
3f663182-8fe2-4ac5-ab1e-858ac66b0898	nationwidechildrens.org_ssf.TCGA-50-5072.xml	22b70f1170eb4240a79b7608c5655f83	15788	released
5296e2bf-dae3-432b-b9bf-020a27dbde48	TCGA-55-7725-01Z-00-DX1.4d678777-63b1-4f4a-932a-7fccabf504c7.svs	39c6edbd6cdd668a54474aed181e66ac	82580867	released
080af083-0b34-4b38-bcac-acf98c788cfb	nationwidechildrens.org_biospecimen.TCGA-44-2659.xml	4dc8c7f3f7c2abbadc206218abcb9d9e	138695	released
c9b06314-d440-45f7-adc0-acf69b55b0f3	genome.wustl.edu_biospecimen_cqcf_luad.txt	004913dcbda81a5081ea0e80ee21170e	32527	released
784a4424-f6ca-4a90-9a65-b5d43b05591b	TCGA-05-5420-11A-01-TS1.062c76b9-163d-4a4a-963d-ca2d56bddaa7.svs	64093e0bac8fb2ee37e7cd1275d9b46b	89026895	released
dca98b8c-ad6e-48ae-b0e1-b7284c0c84ce	nationwidechildrens.org_biospecimen.TCGA-05-5420.xml	27db5bd9039946ba01837353db135074	69937	released
afa76cf7-3951-40ef-96b9-b0b3bc051acd	nationwidechildrens.org_biospecimen.TCGA-05-4396.xml	9507cbfa2d35afa7584254ab875ba8fb	74217	released
62ed77c3-06d8-4f62-a5cc-051a1307b444	TCGA-05-5420-01Z-00-DX1.8C253A99-44FD-48B6-AF31-D808CCB7DB1E.svs	40b62e30fd0decf9719941d83f892305	12090692	released
531d6770-09be-4f68-895f-e1e657313309	TCGA-05-5420-01A-01-BS1.baf2b018-7a89-4b11-9328-ce8ea70fdc84.svs	422159a3b56d983ddde41e1a98d410fe	180775241	released
c7641186-29cb-4977-acc6-185f3d7cc856	nationwidechildrens.org_ssf.TCGA-38-4629.xml	2064e3d869743b3c2be0f231a6b52213	15906	released
e8048f72-6edc-4964-821b-91327513d068	TCGA-95-7562-01Z-00-DX1.C722891A-C5C6-4F0D-A73F-259FA8DB2394.svs	c33794817be194706c31f162ff1bdc07	1374469630	released
1dd8a5ab-d817-4ae0-9372-43062e122735	TCGA-95-7562-01A-01-TS1.1ba56ba5-ecd4-4eb1-ac49-3d8108114b72.svs	d5a238dd53d4422861a8a082c1ca9812	104675847	released
03cb6c68-1d09-4a46-a29a-0af8bf4caa7a	nationwidechildrens.org_ssf.TCGA-55-8090.xml	9ee7427788b768b6cf1bb09d1b6e0bb8	14973	released
f2cca9bb-020f-4eb5-93c1-8e9146e1dbc4	nationwidechildrens.org_biospecimen.TCGA-67-3770.xml	a4f6ff59588c182c48ca9f9b218a5dfe	80618	released
b78918c3-5fad-45cd-b032-569dd39c55ff	nationwidechildrens.org_ssf.TCGA-73-7498.xml	59a9266659b3678523d9f7be9e6096e5	15862	released
