id	filename	md5	size	state
f6769159-32c5-4c2d-a6bf-889c9d8780ef	nationwidechildrens.org_biospecimen.TCGA-06-0148.xml	215b4c18ca414aa2e4ff2de51c9c0137	268000	released
d8540a6c-760d-41ab-b31c-8f4addef5781	TCGA-06-0147-01Z-00-DX1.5a8942f3-ec7b-4698-8fd1-5feb7ee81849.svs	9a0e2349428e4124276a1b8557a26733	234440331	released
0770aca7-3e77-47f3-bd4a-3ca4469db005	TCGA-06-0148-01A-04-BS4.c2c8f4dd-06d2-46cb-bc41-58b001adcb01.svs	fe8d932350053bf3c13a96c19cdaa6db	137973953	released
532c0b08-04e6-4bba-b959-a6d21cad225f	TCGA-06-0147-01A-01-TS1.af495477-09db-4a81-93a1-462b536c24ce.svs	9f346823ca62b37e04b181f82a3ebd75	87057495	released
0da5dda1-7a34-43f8-986d-3bd2e018f62b	TCGA-06-0147-01A-01-BS1.abe3c9e1-5acb-49d6-ba8e-9026da62c7e8.svs	7e82b22689a086b4ced2ce1de27ab84a	190989877	released
caf51b06-a0d9-45bc-aa13-6e3b44ffd25b	TCGA-06-0148-01A-05-BS5.074dae2c-3292-4459-8a0c-c05185407389.svs	739f606c6f1c3e2559f8699dc3333931	124731421	released
47d6c74e-9d05-48c0-93a3-b1c780145e0a	TCGA-06-0148-01Z-00-DX2.ec9f87b1-adef-4671-a056-19d38dd214f7.svs	c847a7f177d34a1d5857158292576c65	144547747	released
50a12df8-a7ad-43c6-a1f4-9ffbbcc40896	TCGA-06-0148-01A-02-BS2.6898d810-a7a5-48fb-b8ae-48e6bad27a61.svs	86b07722c25d09781ac438a1d482c856	145274673	released
e3362414-f788-4722-ae27-b5edc4c3ff6a	nationwidechildrens.org_biospecimen.TCGA-02-0114.xml	41f41557292ca832ced75c6a5293ac78	88747	released
1de64d18-4667-4f7a-8006-17b61ee58831	TCGA-06-0148-01A-01-TS1.5d4b69c8-a60a-4571-9cc2-9ea98f80f198.svs	37a50365ecf52e9b4d23bf72bf7b6895	160646447	released
ccece13f-3881-4bcd-9714-45c214cac9e3	TCGA-06-0148-01A-06-BS6.208b287a-bcf6-45c6-aabf-e90a79e201fc.svs	d9cce67298738e6a1f792272f68ef04c	177849621	released
a9bc7f02-b3d5-4f9e-8c60-649b8c458dc9	TCGA-12-0615-01A-01-TS1.cebf57b6-8951-44bd-8e73-be84996608ba.svs	3bd7d439473a9fc7e8b87b78961fc0a7	104126671	released
f9ba0d2f-afad-4181-a231-4eaade0fb666	TCGA-06-0125-01A-01-BS1.563be357-f8cd-4a8a-bcfa-e6ed42763153.svs	0d2973ee3affb2ab38f4d648fef65717	135703845	released
56183bb4-9954-4a1c-86d3-850d20ea3108	TCGA-12-0615-01Z-00-DX3.57f0d9cc-9570-4c75-9c7b-d6e346b9e6bf.svs	eed2cad000744781f9913c812f66390b	187795115	released
e5cfa20a-6e35-4a32-93ad-33bf2d0c312c	TCGA-06-0139-01A-01-BS1.e4e583ce-de18-4313-a741-c05d9c83eb7b.svs	27b43ea9f25f7e3aa3629d023f43d644	146577857	released
ae4fa8d9-267a-4d47-93f8-e8e2b8beb871	TCGA-06-0125-01Z-00-DX2.4f9cef92-2bdb-480d-8704-94289f8b70fb.svs	4a7905102ed2456ff9c3c5ca2a43ff5b	491078573	released
a89e7472-aab1-42ae-b88e-df6dc625764d	TCGA-06-0139-01B-04-BS4.091fff18-427c-46bb-a8a3-e901cd5df3a1.svs	9db9b511a10423e5aeb66842a8c34848	111275215	released
a9f7de51-7697-4bad-b552-e4ea2fc3168d	TCGA-06-0139-01B-05-BS5.decabef1-e45b-4477-85cc-8a01e89a7c2f.svs	6fe1409c01c95e4f104787e00b21112c	120006031	released
591198cc-7516-403a-a17e-352715c8ff1d	TCGA-02-0023-01B-01-BS1.dbe1cb38-9c15-44cc-ac94-e2f17e427aa0.svs	671b3d35a70f6a3b72044695f9781769	254575233	released
41257aae-ea72-48c0-8c14-1431020ce84a	TCGA-06-0156-01Z-00-DX4.38ef8900-41f7-4e9a-a687-03739b5e29f5.svs	f1c752c0c38fbb74e22e0fc06bf8dbd0	73148383	released
6a4e6949-fc6d-483e-9cf4-7b149138cd2b	TCGA-06-0156-01A-01-TS1.bafe0641-4493-49b3-abe5-057fe10dd188.svs	75f704c9967cbff887b5bc1d74745045	124889019	released
abd8f776-abe4-404c-8263-30ac2864159d	TCGA-06-0156-01Z-00-DX3.9ccee303-ec3c-4d99-bb94-294efe89bcef.svs	12cd6e73a2122b90114d212fd3c9f806	280257675	released
ed92c6a2-b147-4fb0-9a17-c76c8c8d8552	nationwidechildrens.org_biospecimen.TCGA-02-0057.xml	aca586a58c94efaf3683b514694dd290	83814	released
b491b498-6504-4a98-85bb-1eee887eb488	TCGA-06-0156-01Z-00-DX1.1303eb2c-6cf6-4173-804c-d52a111263b5.svs	d6ccda05378ab4962f269639f3e704c0	379627133	released
e8238bd4-3b34-4371-88b5-6ad58b25619f	nationwidechildrens.org_biospecimen.TCGA-06-0156.xml	e09fb2b9fd24182afab6393ca81cd851	218170	released
2e296ecf-b172-4d0a-96a9-46bf56777f80	nationwidechildrens.org_biospecimen.TCGA-06-2557.xml	a4f1d875526656f23b7ebf4cb20c42d0	72981	released
5dd2fb32-693b-4032-ad42-18f0c53280ed	nationwidechildrens.org_biospecimen.TCGA-19-2619.xml	4d1c2f8ad3d6d50e9fc75a4b4a74ac97	91356	released
6fb02efb-a022-4268-8b1d-e7d4fe699198	TCGA-06-0178-01Z-00-DX6.eba88ad1-41fa-4e77-b4d7-afd5299cbe44.svs	0509394ea6f82a30fedb8113b9daf29c	532688289	released
fb309ca2-fe3b-4fe0-b712-d67be90280db	nationwidechildrens.org_biospecimen.TCGA-06-0178.xml	153513ee34712d4edcb19d8ebe5dc8c9	99851	released
c9842591-a86b-4b6a-9495-feed16107aa8	TCGA-06-0168-01Z-00-DX1.de032f58-1712-4029-a607-87c858c6c965.svs	30d5484524e23cce65ed45a7fe3c9970	79917043	released
e595edb3-d213-4baa-876e-1b78b5f859d4	nationwidechildrens.org_ssf.TCGA-19-5947.xml	4dffe506f6e8b15ace8151bb54ec2e08	14721	released
9ba37006-4933-46fe-a1d3-6cfb3b3005a6	nationwidechildrens.org_biospecimen.TCGA-08-0375.xml	7353404e6f3cb45e93f3a1ba747c9bb0	101335	released
f7c478a8-3366-49d7-80ac-39babc80d389	TCGA-08-0375-01A-01-BS1.dd0aa90f-bc4b-4899-b6f6-175c8c0f16fb.svs	fe7515c764b1a75336453dde6218334f	74637573	released
b346c603-75b3-4b75-a0d3-e1ad2c075f01	TCGA-06-6700-01A-01-TS1.e9a85627-5a51-4884-8836-fbb5074b48b7.svs	419c77e3688aa28829be102afd46ee7e	65549767	released
cd1354d9-ba9b-43ca-852a-7e24159dc276	TCGA-02-0102-01A-01-BS1.d23c22ef-2dbe-4f9e-91b2-3b6ba51db2d9.svs	e898c3c351029cafcab0216c8c6b2c04	411023047	released
95d7c968-7dbf-42a5-9cca-c030b54a6e03	nationwidechildrens.org_biospecimen.TCGA-06-6700.xml	c276c32e82f46e0e0f3e9cd0d291b6a2	55871	released
f99ab187-01b5-4b08-bf50-8f93d95d67cf	nationwidechildrens.org_biospecimen.TCGA-02-0102.xml	936793ff56d214e88b86941ac95aa511	91205	released
bf27788b-8be5-4a6f-8edd-c83ab72e3451	TCGA-06-6700-01A-01-BS1.1e69baa0-89da-4282-b6ae-26994b3afa5c.svs	b316a7e3de36d379caf12a117d72f0d7	195881325	released
3809d270-5878-4859-8bc2-3017aa63468c	nationwidechildrens.org_ssf.TCGA-06-6700.xml	065f56f5ec8d22d8f6afa15e8c3a6d3b	14742	released
6674a7db-9005-469f-8911-076d17d7c952	TCGA-06-0137-01A-03-BS3.003f242a-aac0-4d4b-af05-4ba6facd000b.svs	3ed45bc78da416288b8c10ae2a4b0ce1	37134091	released
77516633-8f88-4885-8f24-d99ae9d5e5b6	TCGA-06-0137-01B-02-BS2.8f481bd2-1d0f-4281-b89d-46434183eda5.svs	946a5565c3885fa766a3f56215adf751	86046497	released
f5390eff-b45d-486d-881e-b2b49d4e0b87	TCGA-28-2499-01A-01-TS1.008e71c4-607d-4dbf-8f23-37c2f756be5a.svs	1d9d937d0149a884b5c83636cf0e0a84	28881803	released
56d5f95f-008c-4df5-a20c-0ce49b4997df	TCGA-06-0137-01B-01-BS1.a7a21882-a6be-4079-b095-e824a2cdda12.svs	7eb3f8fe71c8d936ee1c770b51805234	89582191	released
7ffe1f16-b6be-4ea4-9c89-a0b9e7696b56	TCGA-06-0137-01Z-00-DX6.20d3049a-547a-49db-bf2c-59d8762441ea.svs	3d740896623eac6dc2931a6524319312	664708597	released
edbd8c1b-b823-4cd9-ad18-425d244f2c8a	TCGA-06-0137-01Z-00-DX2.10a13f6d-b5f1-4fcb-9bf6-718dfbef3251.svs	1758af4e19d32caf360433aa69e1e6f3	69054185	released
c7892e14-b1c9-499f-a2e7-343e7f69a787	nationwidechildrens.org_biospecimen.TCGA-15-1444.xml	cac9dbd1d4548fac8134fd5ea3b164a0	54235	released
58102436-b379-4e04-b985-e740ff7a0676	TCGA-08-0351-01A-01-BS1.d99bc896-e564-479e-984e-6f0253b3d127.svs	0e06379b5699d6a353a5b41da944b42d	49086391	released
3d2bf22a-a695-440a-ae42-72f680e2dde8	nationwidechildrens.org_biospecimen.TCGA-02-0055.xml	2a4dfb9ad89c99b2ca634b9816bba6d1	91117	released
ffcb3f58-4383-40c5-bb24-20465b24e113	TCGA-08-0351-01A-01-TS1.c2153417-2eca-40a0-89bc-18f325bd3e02.svs	543000a2868e90628431f88fe8172490	61799957	released
d0fbae5b-f7dd-4a89-bc88-d97b22c0702d	nationwidechildrens.org_ssf.TCGA-14-1823.xml	7d70e5ed5132e9d8eae081ffb2a6a074	14492	released
5ae41005-fec0-454b-9b06-221fc6e60044	TCGA-02-0116-01A-01-BS1.acde582f-85a5-4085-a6f0-71e592e31935.svs	f1d76d3b2145595b387e5dc13262912d	266350873	released
0f2dbb86-cd69-46ca-840b-fd5729730e16	TCGA-06-0187-01Z-00-DX3.e8345881-5d2e-4880-b1db-d28ebd302664.svs	bf1f098a28bbe31aa8b140cf48f5e8e3	114579409	released
0d612be1-caef-41d4-b0f9-5ed894a390e4	TCGA-02-0113-01A-01-TS1.d214ab63-9826-43c8-aa0d-1935da42b9cb.svs	dd74c454e48550b52bbc9c8a6d4630af	473130957	released
